AtcoCode,CommonName,StopType,ShortCommonName,Street,Longitude,Latitude,ModifiedDate,CreatedDate,LocalityName,Easting,Northing
700000015212,Bracken Avenue,BusCoachTramOnStreetPoint,,,-5.8914851355,54.2233061197,09/07/2020,09/07/2020,Newcastle,337573,332540
700000015213,Mourne View,BusCoachTramOnStreetPoint,,,-5.886599876,54.2219805112,09/07/2020,09/07/2020,Newcastle,337896,332402
700000015214,Curries Corner,BusCoachTramOnStreetPoint,,,-5.8602715618,54.3727234048,09/07/2020,09/07/2020,Newcastle,339104,349230
700000015215,Riverside Road,BusCoachTramOnStreetPoint,,,-5.9158371127,54.4044613461,09/07/2020,09/07/2020,Newcastle,335389,352654
700000015216,Kinedale Park,BusCoachTramOnStreetPoint,,,-5.9101238282,54.4067259696,09/07/2020,09/07/2020,Newcastle,335752,352917
700000015217,Langley Road Estate,BusCoachTramOnStreetPoint,,,-5.9027257335,54.411270552,09/07/2020,09/07/2020,Newcastle,336217,353437
700000015218,Millbrook Drive,BusCoachTramOnStreetPoint,,,-5.8838308765,54.3976058629,09/07/2020,09/07/2020,Newcastle,337490,351953
700000015219,Church View,BusCoachTramOnStreetPoint,,,-5.9037909651,54.4048008874,09/07/2020,09/07/2020,Newcastle,336170,352715
700000015220,ASDA Supermarket,BusCoachTramOnStreetPoint,,,-6.0022435642,54.0656665043,09/07/2020,09/07/2020,Newcastle,330846,314786
700000015221,Cranfield West,BusCoachTramOnStreetPoint,,,-6.0690349299,54.0304286064,09/07/2020,09/07/2020,Newcastle,326580,310742
700000015222,Middle Tollymore Road,BusCoachTramOnStreetPoint,,,-5.9023212925,54.2237109483,09/07/2020,09/07/2020,Newcastle,336865,332564
700000015228,Waterside House (Country),BusCoachTramOnStreetPoint,,,-7.3147364496,54.9904885939,09/07/2020,09/07/2020,DerryCity,243915,416105
700000015229,Claudy Crossroads (Inwards),BusCoachTramOnStreetPoint,,,-7.1544356876,54.9206256522,09/07/2020,09/07/2020,DerryCity,254270,408440
700000015231,Newbuildings (Inwards),BusCoachTramOnStreetPoint,,,-7.358439853,54.9583975594,09/07/2020,09/07/2020,DerryCity,241150,412506
700000015232,Inchview (Inward),BusCoachTramOnStreetPoint,,,-7.3523106572,55.0147489922,09/07/2020,09/07/2020,DerryCity,241485,418783
700000015233,Stenaline terminus,BusCoachTramOnStreetPoint,,,-5.8813260756,54.6358213547,09/07/2020,09/07/2020,Belfast Metro Ops,336854,378470
700000015234,Circular Road,BusCoachTramOnStreetPoint,,,-5.8900820258,54.6787876002,09/07/2020,09/07/2020,Belfast Metro Ops,336145,383235
700000015235,Glenbroome Park,BusCoachTramOnStreetPoint,,,-5.8923195742,54.6801922633,09/07/2020,09/07/2020,Belfast Metro Ops,335996,383387
700000015236,Coolemoyne Park,BusCoachTramOnStreetPoint,,,-5.8942709706,54.6817356683,09/07/2020,09/07/2020,Belfast Metro Ops,335865,383555
700000015237,Glencree Park,BusCoachTramOnStreetPoint,,,-5.8946821726,54.6851750539,09/07/2020,09/07/2020,Belfast Metro Ops,335827,383937
700000015238,Railway Court,BusCoachTramOnStreetPoint,,,-5.8940365145,54.68686198,09/07/2020,09/07/2020,Belfast Metro Ops,335863,384126
700000015239,Hampton Court,BusCoachTramOnStreetPoint,,,-5.9044411576,54.6890011157,09/07/2020,09/07/2020,Belfast Metro Ops,335185,384344
700000015240,Mount Pleasant,BusCoachTramOnStreetPoint,,,-5.9051955907,54.6894094985,09/07/2020,09/07/2020,Belfast Metro Ops,335135,384388
700000015241,Railway Court,BusCoachTramOnStreetPoint,,,-5.8937506338,54.6869917836,09/07/2020,09/07/2020,Belfast Metro Ops,335881,384141
700000015242,Coolemoyne Park,BusCoachTramOnStreetPoint,,,-5.8939572436,54.6815055912,09/07/2020,09/07/2020,Belfast Metro Ops,335886,383530
700000015243,Woodgreen,BusCoachTramOnStreetPoint,,,-5.8914972886,54.6796029175,09/07/2020,09/07/2020,Belfast Metro Ops,336051,383323
700000015245,Molesworth Street (Out),BusCoachTramOnStreetPoint,,,-6.7413670057,54.6461341313,09/07/2020,09/07/2020,Cookstown,281304,378282
700000015246,Coagh Road (Out),BusCoachTramOnStreetPoint,,,-6.7355251275,54.644839193,09/07/2020,09/07/2020,Cookstown,281683,378145
700000015247,Bacon Factory (Out),BusCoachTramOnStreetPoint,,,-6.7309160389,54.6418524184,09/07/2020,09/07/2020,Cookstown,281987,377818
700000015248,Coolnafranky (Out),BusCoachTramOnStreetPoint,,,-6.736420958,54.6398846048,09/07/2020,09/07/2020,Cookstown,281636,377593
700000015249,Fountain Road (Out),BusCoachTramOnStreetPoint,,,-6.7428737814,54.6395744441,09/07/2020,09/07/2020,Cookstown,281220,377551
700000015250,Rathbeg (Out),BusCoachTramOnStreetPoint,,,-6.7492784076,54.6393173443,09/07/2020,09/07/2020,Cookstown,280807,377515
700000015251,Cemetery (Out),BusCoachTramOnStreetPoint,,,-6.7527842684,54.6391378919,09/07/2020,09/07/2020,Cookstown,280581,377491
700000015252,Westbury (Out),BusCoachTramOnStreetPoint,,,-6.7535176604,54.6384536995,09/07/2020,09/07/2020,Cookstown,280535,377414
700000015253,Glenavan,BusCoachTramOnStreetPoint,,,-6.7536539134,54.6339991972,09/07/2020,09/07/2020,Cookstown,280535,376918
700000015254,Derryloran,BusCoachTramOnStreetPoint,,,-6.7558717664,54.6323690058,09/07/2020,09/07/2020,Cookstown,280395,376734
700000015257,Killymoon Street,BusCoachTramOnStreetPoint,,,-6.7434875654,54.6347386055,09/07/2020,09/07/2020,Cookstown,281190,377012
700000015258,Westbury (In),BusCoachTramOnStreetPoint,,,-6.7533865552,54.6381828398,09/07/2020,09/07/2020,Cookstown,280544,377384
700000015259,Rathleen Avenue,BusCoachTramOnStreetPoint,,,-6.7530778136,54.6392427895,09/07/2020,09/07/2020,Cookstown,280561,377502
700000015260,Rathbeg (In),BusCoachTramOnStreetPoint,,,-6.747740087,54.6395799417,09/07/2020,09/07/2020,Cookstown,280905,377546
700000015261,Fountain Road (In),BusCoachTramOnStreetPoint,,,-6.7428729501,54.6396013865,09/07/2020,09/07/2020,Cookstown,281220,377554
700000015262,Coolnafranky (In),BusCoachTramOnStreetPoint,,,-6.7370029839,54.6400056673,09/07/2020,09/07/2020,Cookstown,281598,377605
700000015263,Coagh Road (In),BusCoachTramOnStreetPoint,,,-6.7353591232,54.644652845,09/07/2020,09/07/2020,Cookstown,281695,378125
700000015264,Molesworth Street (In),BusCoachTramOnStreetPoint,,,-6.7412177186,54.6460524454,09/07/2020,09/07/2020,Cookstown,281314,378274
700000015266,Oldtown Pub,BusCoachTramOnStreetPoint,,,-6.7453564454,54.649019215,09/07/2020,09/07/2020,Cookstown,281040,378599
700000015267,Factory Lane,BusCoachTramOnStreetPoint,,,-6.7477850587,54.6496061862,09/07/2020,09/07/2020,Cookstown,280883,378662
700000015268,Orritor Lane,BusCoachTramOnStreetPoint,,,-6.7484758182,54.6483017104,09/07/2020,09/07/2020,Cookstown,280841,378516
700000015269,Library,BusCoachTramOnStreetPoint,,,-6.7488089671,54.6470384551,09/07/2020,09/07/2020,Cookstown,280822,378375
700000015270,Health Centre,BusCoachTramOnStreetPoint,,,-6.7537335657,54.6481043816,09/07/2020,09/07/2020,Cookstown,280502,378488
700000015271,Derramore,BusCoachTramOnStreetPoint,,,-6.7555181896,54.6491393223,09/07/2020,09/07/2020,Cookstown,280384,378601
700000015272,Princess Avenue,BusCoachTramOnStreetPoint,,,-6.7517415857,54.6519378594,09/07/2020,09/07/2020,Cookstown,280623,378917
700000015273,Queens Avenue,BusCoachTramOnStreetPoint,,,-6.7498050032,54.6519358537,09/07/2020,09/07/2020,Cookstown,280748,378919
700000015274,Moneymore Rd Corner (Sandhurst),BusCoachTramOnStreetPoint,,,-6.7449514038,54.6518723642,09/07/2020,09/07/2020,Cookstown,281061,378917
700000015275,Monemore Road,BusCoachTramOnStreetPoint,,,-6.7394727895,54.6535268625,09/07/2020,09/07/2020,Cookstown,281411,379108
700000015276,Beechway,BusCoachTramOnStreetPoint,,,-6.7364777598,54.6515370365,09/07/2020,09/07/2020,Cookstown,281609,378890
700000015277,Old Coagh Road,BusCoachTramOnStreetPoint,,,-6.7397070897,54.648604361,09/07/2020,09/07/2020,Cookstown,281406,378559
700000015278,Coagh Street,BusCoachTramOnStreetPoint,,,-6.7437777677,54.648432748,09/07/2020,09/07/2020,Cookstown,281144,378536
700000015280,Hightown Park,BusCoachTramOnStreetPoint,,,-5.9650859394,54.6687948948,09/07/2020,09/07/2020,Belfast Metro Ops,331340,381980
700000015281,Newtownbreda HS,BusCoachTramOnStreetPoint,,,-5.9150712407,54.5556950171,09/07/2020,09/07/2020,Belfast Metro Ops,334940,369487
700000015282,Newtownbreda HS,BusCoachTramOnStreetPoint,,,-5.9154159463,54.5559076147,09/07/2020,09/07/2020,Belfast Metro Ops,334917,369510
700000015283,Fairfield Estate,BusCoachTramOnStreetPoint,,,-6.769663651,54.4995951741,09/07/2020,09/07/2020,Dungannon,279763,361939
700000015284,Holly Fields,BusCoachTramOnStreetPoint,,,-6.7748434798,54.4889749526,09/07/2020,09/07/2020,Dungannon,279448,360751
700000015285,Drumcoo Green,BusCoachTramOnStreetPoint,,,-6.7668486293,54.51260206,09/07/2020,09/07/2020,Dungannon,279920,363390
700000015286,Donaghmore Road,BusCoachTramOnStreetPoint,,,-6.7762898815,54.5066788055,09/07/2020,09/07/2020,Dungannon,279320,362720
700000015287,Mullaghadun Lane,BusCoachTramOnStreetPoint,,,-6.7564249667,54.5151904637,09/07/2020,09/07/2020,Dungannon,280590,363690
700000015288,Ballygawley Grange Road,BusCoachTramOnStreetPoint,,,-7.0296720754,54.4590825833,09/07/2020,09/07/2020,Dungannon,262980,357166
700000015289,Ballygawley Grange Road,BusCoachTramOnStreetPoint,,,-7.0299024778,54.4591203677,09/07/2020,09/07/2020,Dungannon,262965,357170
700000015290,Mayfield Link,BusCoachTramOnStreetPoint,,,-5.98306338,54.6726356,09/07/2020,09/07/2020,Belfast Metro Ops,330168,382374
700000015291,Alderley Place,BusCoachTramOnStreetPoint,,,-5.98499845,54.67018801,09/07/2020,09/07/2020,Belfast Metro Ops,330051,382098
700000015292,Mayfield High Street,BusCoachTramOnStreetPoint,,,-5.9857785123,54.6688352984,09/07/2020,09/07/2020,Belfast Metro Ops,330005,381946
700000015293,Blackrock Road,BusCoachTramOnStreetPoint,,,-5.9871027198,54.6680756382,09/07/2020,09/07/2020,Belfast Metro Ops,329922,381859
700000015294,Blackrock Avenue,BusCoachTramOnStreetPoint,,,-5.9923980181,54.6685139314,09/07/2020,09/07/2020,Belfast Metro Ops,329579,381898
700000015295,Dermont Road,BusCoachTramOnStreetPoint,,,-5.9961573942,54.6692949657,09/07/2020,09/07/2020,Belfast Metro Ops,329334,381978
700000015296,Blackrock Square,BusCoachTramOnStreetPoint,,,-5.9941110704,54.6692970327,09/07/2020,09/07/2020,Belfast Metro Ops,329466,381982
700000015297,Blackrock Avenue,BusCoachTramOnStreetPoint,,,-5.9893143598,54.6691186668,09/07/2020,09/07/2020,Belfast Metro Ops,329776,381971
700000015298,Blackrock Road,BusCoachTramOnStreetPoint,,,-5.9870982788,54.6681654121,09/07/2020,09/07/2020,Belfast Metro Ops,329922,381869
700000015299,Alderley Place,BusCoachTramOnStreetPoint,,,-5.9851411,54.67019571,09/07/2020,09/07/2020,Belfast Metro Ops,330041,382098
700000015300,Mayfield Link,BusCoachTramOnStreetPoint,,,-5.98297009,54.67290194,09/07/2020,09/07/2020,Belfast Metro Ops,330173,382403
700000015302,Blackrock Avenue,BusCoachTramOnStreetPoint,,,-5.9893639319,54.6690565964,09/07/2020,09/07/2020,Belfast Metro Ops,329773,381964
700000015303,Thompson's Corner 2,BusCoachTramOnStreetPoint,,,-7.2850845524,54.981864312,09/07/2020,09/07/2020,DerryCity,245823,415164
700000015304,Irish Green Street St Mary's,BusCoachTramOnStreetPoint,,,-6.9490192055,55.0468730105,09/07/2020,09/07/2020,LondonderryCounty,267230,422672
700000015305,Ballyquin Road Victoria Hall,BusCoachTramOnStreetPoint,,,-6.9446844142,55.0416750172,09/07/2020,09/07/2020,LondonderryCounty,267516,422098
700000015306,Glenview Drive 1,BusCoachTramOnStreetPoint,,,-6.9427529457,55.0413618213,09/07/2020,09/07/2020,LondonderryCounty,267640,422065
700000015307,Gleview Drive 2,BusCoachTramOnStreetPoint,,,-6.9418648121,55.0406354722,09/07/2020,09/07/2020,LondonderryCounty,267698,421985
700000015309,Glengiven Avenue 2,BusCoachTramOnStreetPoint,,,-6.9397090852,55.0381553978,09/07/2020,09/07/2020,LondonderryCounty,267840,421711
700000015310,Scroggy Road 1,BusCoachTramOnStreetPoint,,,-6.9379878108,55.0369995624,09/07/2020,09/07/2020,LondonderryCounty,267952,421584
700000015311,Whitehill Park 1,BusCoachTramOnStreetPoint,,,-6.9359348541,55.036559436,09/07/2020,09/07/2020,LondonderryCounty,268084,421537
700000015312,Whitehill Park 2,BusCoachTramOnStreetPoint,,,-6.9318934043,55.0362006537,09/07/2020,09/07/2020,LondonderryCounty,268343,421501
700000015313,Whitehill Park 3,BusCoachTramOnStreetPoint,,,-6.9302704946,55.0360606406,09/07/2020,09/07/2020,LondonderryCounty,268447,421487
700000015314,Scroggy Road Central PS,BusCoachTramOnStreetPoint,,,-6.9374474635,55.0417371931,09/07/2020,09/07/2020,LondonderryCounty,267978,422111
700000015315,Greystone Road 1,BusCoachTramOnStreetPoint,,,-6.9360338663,55.0446269523,09/07/2020,09/07/2020,LondonderryCounty,268064,422435
700000015316,Greystone Road 3,BusCoachTramOnStreetPoint,,,-6.9320514898,55.0467210284,09/07/2020,09/07/2020,LondonderryCounty,268315,422672
700000015317,Greystone Road 2,BusCoachTramOnStreetPoint,,,-6.9358023555,55.0445081509,09/07/2020,09/07/2020,LondonderryCounty,268079,422422
700000015318,Scroggy Road 2,BusCoachTramOnStreetPoint,,,-6.9388350733,55.0463671367,09/07/2020,09/07/2020,LondonderryCounty,267882,422626
700000015319,Church Street,BusCoachTramOnStreetPoint,,,-6.9437480205,55.0528865251,09/07/2020,09/07/2020,LondonderryCounty,267557,423347
700000015320,Holywood Road (Strand Cinema),BusCoachTramOnStreetPoint,,,-5.8805518275,54.6000833297,09/07/2020,09/07/2020,Belfast Metro Ops,337024,374494
700000015321,Castle Junction 1,BusCoachTramOnStreetPoint,,,-5.9294545,54.59924632,09/07/2020,09/07/2020,Belfast Metro Ops,333866,374306
700000015322,Castle Junction 2,BusCoachTramOnStreetPoint,,,-5.93000326,54.59917987,09/07/2020,09/07/2020,Belfast Metro Ops,333831,374298
700000015323,Annadale Embankment,BusCoachTramOnStreetPoint,,,-5.92825115,54.57272229,09/07/2020,09/07/2020,Belfast Metro Ops,334031,371356
700000015324,Edenderry Park,BusCoachTramOnStreetPoint,,Craigavon,-6.2839545849,54.3510455143,09/07/2020,09/07/2020,Craigavon,311632,346063
700000015325,Edenderry Road,BusCoachTramOnStreetPoint,,Craigavon,-6.2788103953,54.3483763865,09/07/2020,09/07/2020,Craigavon,311973,345775
700000015326,Edenderry Road,BusCoachTramOnStreetPoint,,Craigavon,-6.2805621576,54.3476911208,09/07/2020,09/07/2020,Craigavon,311861,345696
700000015327,Fort Street Old Newry Road,BusCoachTramOnStreetPoint,,Craigavon,-6.2756932923,54.3430303618,09/07/2020,09/07/2020,Craigavon,312190,345185
700000015328,Cairnshill Park & Ride,BusCoachTramOnStreetPoint,,,-5.9058060532,54.545785609,09/07/2020,09/07/2020,Downpatrick,335572,368401
700000015333,Temple Road,BusCoachTramOnStreetPoint,,,-7.2641365233,55.0323837375,09/07/2020,09/07/2020,DerryCity,247105,420802
700000015334,Sperrin Park,BusCoachTramOnStreetPoint,,,-7.2817397243,55.0029898571,09/07/2020,09/07/2020,DerryCity,246013,417518
700000015335,Sperrin Park,BusCoachTramOnStreetPoint,,,-7.2830262293,55.0018296972,09/07/2020,09/07/2020,DerryCity,245932,417388
700000015336,Kinsale Park,BusCoachTramOnStreetPoint,,,-7.2866709033,55.0027271095,09/07/2020,09/07/2020,DerryCity,245697,417485
700000015337,Seymour Gardens,BusCoachTramOnStreetPoint,,,-7.2876503788,55.0027910555,09/07/2020,09/07/2020,DerryCity,245635,417492
700000015338,Broomhill Avenue,BusCoachTramOnStreetPoint,,,-7.2894295837,55.0030892637,09/07/2020,09/07/2020,DerryCity,245520,417524
700000015339,Broomhill Avenue,BusCoachTramOnStreetPoint,,,-7.2904137088,55.0037883984,09/07/2020,09/07/2020,DerryCity,245457,417601
700000015340,Summer Meadows,BusCoachTramOnStreetPoint,,,-7.2728683874,54.9982295205,09/07/2020,09/07/2020,DerryCity,246586,416993
700000015341,Lisneal College,BusCoachTramOnStreetPoint,,,-7.2727189605,54.9956007991,09/07/2020,09/07/2020,DerryCity,246598,416701
700000015342,Lisneal College,BusCoachTramOnStreetPoint,,,-7.2727048498,54.9957813893,09/07/2020,09/07/2020,DerryCity,246599,416721
700000015344,Blackburn Cresent,BusCoachTramOnStreetPoint,,,-7.2954051187,54.9927756166,09/07/2020,09/07/2020,DerryCity,245150,416372
700000015345,Lisnagelvin Primary School,BusCoachTramOnStreetPoint,,,-7.2916451491,54.9912973302,09/07/2020,09/07/2020,DerryCity,245392,416209
700000015346,Richill Park,BusCoachTramOnStreetPoint,,,-7.2896985954,54.9926482046,09/07/2020,09/07/2020,DerryCity,245515,416361
700000015347,Lanesdowne Road,BusCoachTramOnStreetPoint,,,-7.288632271,54.9923409645,09/07/2020,09/07/2020,DerryCity,245584,416328
700000015348,Lyndhurst Road,BusCoachTramOnStreetPoint,,,-7.2860940868,54.9918679795,09/07/2020,09/07/2020,DerryCity,245747,416277
700000015349,Lyndhurst Road,BusCoachTramOnStreetPoint,,,-7.284473608,54.9932324512,09/07/2020,09/07/2020,DerryCity,245849,416429
700000015350,Brunswick Road,BusCoachTramOnStreetPoint,,,-7.2802184291,54.996555467,09/07/2020,09/07/2020,DerryCity,246117,416802
700000015351,Church Brae,BusCoachTramOnStreetPoint,,,-7.2931323027,54.9825311503,09/07/2020,09/07/2020,DerryCity,245307,415233
700000015352,Church Brae,BusCoachTramOnStreetPoint,,,-7.2879598419,54.9800217576,09/07/2020,09/07/2020,DerryCity,245641,414957
700000015353,Holy Family Primary School,BusCoachTramOnStreetPoint,,,-7.3456191247,55.0186565607,09/07/2020,09/07/2020,DerryCity,241909,419222
700000015354,Holy Family Primary School,BusCoachTramOnStreetPoint,,,-7.3455005858,55.018783656,09/07/2020,09/07/2020,DerryCity,241916,419236
700000015355,Branch Road,BusCoachTramOnStreetPoint,,,-7.3404229749,55.0218712323,09/07/2020,09/07/2020,DerryCity,242238,419583
700000015356,Colligan Street,BusCoachTramOnStreetPoint,,,-5.9558079155,54.5961038169,09/07/2020,09/07/2020,Belfast Metro Ops,332174,373907
700000015357,Cavehill Road (Cedar Avenue),BusCoachTramOnStreetPoint,,,-5.9432729048,54.6234391841,09/07/2020,09/07/2020,Belfast Metro Ops,332895,376973
700000015358,Esther Street,BusCoachTramOnStreetPoint,,,-5.9279669684,54.6183049071,09/07/2020,09/07/2020,Belfast Metro Ops,333900,376430
700000015359,Ballyrobin Rd/Crookedstone Rd,BusCoachTramOnStreetPoint,,,-6.1881067675,54.6683472226,09/07/2020,09/07/2020,Antrim,316954,381536
700000015360,Ballyrobin Rd/Crookedstone Rd,BusCoachTramOnStreetPoint,,,-6.1883396223,54.6679913288,09/07/2020,09/07/2020,Antrim,316940,381496
700000015361,Queen's Rd (Premier Inn),BusCoachTramOnStreetPoint,,,-5.91241811,54.60390527,09/07/2020,09/07/2020,Belfast Metro Ops,334952,374857
700000015362,Sydenham Road (CITI Building),BusCoachTramOnStreetPoint,,,-5.91133472,54.60328862,09/07/2020,09/07/2020,Belfast Metro Ops,335024,374791
700000015363,Europa Buscentre,BusCoachTramOnStreetPoint,,,-5.9361758876,54.594485735,09/07/2020,09/07/2020,Belfast Europa,333448,373764
700000015364,Upper Queen Street 1,BusCoachTramOnStreetPoint,,,-5.93329584,54.59695514,09/07/2020,09/07/2020,Belfast Metro Ops,333626,374044
700000015365,Upper Queen Street 2,BusCoachTramOnStreetPoint,,,-5.93328545,54.59664306,09/07/2020,09/07/2020,Belfast Metro Ops,333627,374009
700000015366,Upper Queen Street 3,BusCoachTramOnStreetPoint,,,-5.93336781,54.59627209,09/07/2020,09/07/2020,Belfast Metro Ops,333623,373968
700000015367,Queen Street 1,BusCoachTramOnStreetPoint,,,-5.9332079846,54.5990084225,09/07/2020,09/07/2020,Belfast Metro Ops,333625,374273
700000015368,Queen Street 2,BusCoachTramOnStreetPoint,,,-5.9334990292,54.5975398605,09/07/2020,09/07/2020,Belfast Metro Ops,333611,374109
700000015369,Ballybeen (Enler Centre),BusCoachTramOnStreetPoint,,,-5.7909310322,54.5889381266,09/07/2020,09/07/2020,Belfast Metro Ops,342854,373432
700000015370,Castle Street Fountain Street,BusCoachTramOnStreetPoint,,,-5.9313466565,54.5990934229,09/07/2020,09/07/2020,Belfast Metro Ops,333745,374286
700000015371,Titanic Quarter (Belfast Met),BusCoachTramOnStreetPoint,,,-5.90948478,54.60578856,09/07/2020,09/07/2020,Belfast Metro Ops,335135,375072
700000015372,Titanic Quarter (Belfast Met),BusCoachTramOnStreetPoint,,,-5.9097505683,54.6057517298,09/07/2020,09/07/2020,Belfast Metro Ops,335118,375068
700000015373,Queen's Road (PRONI),BusCoachTramOnStreetPoint,,,-5.91186805,54.60393863,09/07/2020,09/07/2020,Belfast Metro Ops,334987,374862
700000015374,Carryduff Drumalig Turning Circle,BusCoachTramOnStreetPoint,,Downpatrick,-5.894895079,54.5018110376,09/07/2020,09/07/2020,Downpatrick,336424,363528
700000015375,Ballynorthland Park,BusCoachTramOnStreetPoint,,,-6.751479964,54.4920240105,09/07/2020,09/07/2020,Dungannon,280956,361117
700000015376,Ballygawley P&R SB,BusCoachTramOnStreetPoint,,,-7.0341914679,54.4566453158,09/07/2020,09/07/2020,Dungannon,262690,356890
700000015377,Maguiresbridge Bus Stop,BusCoachTramOnStreetPoint,,,-7.4641640772,54.2922805288,09/07/2020,09/07/2020,Enniskillen,234943,338297
700000015378,Lisbellaw Express Stop,BusCoachTramOnStreetPoint,,,-7.5464023175,54.3186072826,09/07/2020,09/07/2020,Enniskillen,229569,341190
